pdb_id,chains,is_tcr,is_vhh,is_iglike
3quh,B:6-117,False,False,True
3quk,B:1-99,False,False,True
3quk,E:1-99,False,False,True
3qul,B:1-99,False,False,True
3qul,E:1-99,False,False,True
3qul,H:1-99,False,False,True
3qul,K:1-99,False,False,True
3qw9,A:1-170,False,False,True
3qwq,B:5-104,False,False,True
3qxa,A:82-182,False,False,True
3qxa,B:95-190,False,False,True
3qxa,D:82-182,False,False,True
3qxa,E:95-190,False,False,True
3qxd,A:82-181,False,False,True
3qxd,B:94-190,False,False,True
3qxd,D:82-181,False,False,True
3qxd,E:94-190,False,False,True
3qym,C:7-200,False,False,True
3qym,D:7-200,False,False,True
3qym,E:7-201,False,False,True
3qym,F:7-200,False,False,True
3qyn,C:7-200,False,False,True
3qzb,A:13-143,False,False,True
3qzl,A:7-127,False,False,True
3qzm,A:4-127,False,False,True
3qzm,B:5-127,False,False,True
3qzn,A:7-127,False,False,True
3qzn,B:7-127,False,False,True
3qzn,C:7-127,False,False,True
3qzo,A:7-127,False,False,True
3qzo,B:7-127,False,False,True
3qzo,C:5-127,False,False,True
3qzo,D:4-127,False,False,True
3qzp,A:4-127,False,False,True
3qzp,B:3-127,False,False,True
3qzw,A:182-274,False,False,True
3qzw,B:1-100,False,False,True
3qzw,D:182-274,False,False,True
3qzw,E:1-100,False,False,True
3qzw,G:1-114,False,False,True
3qzw,H:1-114,False,False,True
3qzw,I:1-114,False,False,True
3qzw,J:1-114,False,False,True
3r05,A:1065-1242,False,False,True
3r05,A:231-392,False,False,True
3r05,A:851-1007,False,False,True
3r05,B:1065-1242,False,False,True
3r05,B:231-392,False,False,True
3r05,B:851-1007,False,False,True
3r0n,A:1-128,False,False,True
3r18,A:344-466,False,False,True
3r19,A:344-466,False,False,True
3r4d,A:1-108,False,False,True
3r4d,A:108-199,False,False,True
3r4d,C:108-199,False,False,True
3r4d,C:1-107,False,False,True
3r4r,B:168-295,False,False,True
3r6s,B:23-166,False,False,True
3r6s,C:23-167,False,False,True
3r6s,D:23-166,False,False,True
3r6s,E:23-167,False,False,True
3r8q,A:112-201,False,False,True
3r8q,A:202-290,False,False,True
3r8q,A:20-111,False,False,True
3rb7,A:10-122,False,False,True
3rb7,B:10-122,False,False,True
3rb7,E:10-122,False,False,True
3rb7,G:10-122,False,False,True
3rbg,A:4-102,False,False,True
3rbg,B:3-101,False,False,True
3rbg,C:3-102,False,False,True
3rbs,A:7-112,False,False,True
3rbs,A:118-206,False,False,True
3rcq,A:1-197,False,False,True
3rdj,A:1-137,False,False,True
3re0,A:1-153,False,False,True
3re0,B:1-152,False,False,True
3rew,B:1-99,False,False,True
3rew,E:1-96,False,False,True
3rfr,E:29-162,False,False,True
3rfr,I:29-162,False,False,True
3rfu,A:223-328,False,False,True
3rfu,B:223-328,False,False,True
3rfu,C:223-328,False,False,True
3rfu,D:223-328,False,False,True
3rfz,A:1-158,False,False,True
3rfz,A:159-279,False,False,True
3rfz,B:238-311,False,False,True
3rfz,B:660-741,False,False,True
3rfz,C:1-119,False,False,True
3rfz,D:1-158,False,False,True
3rfz,D:159-279,False,False,True
3rfz,E:238-311,False,False,True
3rfz,E:660-741,False,False,True
3rfz,F:1-119,False,False,True
3rg1,C:2-139,False,False,True
3rg1,D:4-139,False,False,True
3rg1,G:2-139,False,False,True
3rg1,H:4-140,False,False,True
3rg1,L:4-140,False,False,True
3rg1,O:2-139,False,False,True
3rg1,P:4-138,False,False,True
3rgb,A:269-414,False,False,True
3rgb,A:33-166,False,False,True
3rgb,E:269-414,False,False,True
3rgb,E:33-166,False,False,True
3rgb,I:269-414,False,False,True
3rgb,I:33-166,False,False,True
3ri8,A:3-184,False,False,True
3ri9,A:3-184,False,False,True
3rjd,A:1-82,False,False,True
3rjd,A:84-166,False,False,True
3rkp,A:249-355,False,False,True
3rkp,A:6-107,False,False,True
3rkp,A:108-248,False,False,True
3rkp,B:249-354,False,False,True
3rkp,B:6-107,False,False,True
3rkp,B:108-248,False,False,True
3rl1,A:182-274,False,False,True
3rl1,B:1-100,False,False,True
3rl2,A:182-274,False,False,True
3rl2,B:1-96,False,False,True
3rnk,A:1-112,False,False,True
3rnk,B:1-104,False,False,True
3rnq,A:1-112,False,False,True
3rol,B:1-99,False,False,True
3rol,D:1-99,False,False,True
3roo,A:174-270,False,False,True
3roo,B:1-99,False,False,True
3roo,D:1-99,False,False,True
3rp1,A:6-101,False,False,True
3rp1,B:6-102,False,False,True
3rp1,C:5-102,False,False,True
3rp1,D:6-102,False,False,True
3rpk,A:421-602,False,False,True
3rpk,A:312-423,False,False,True
3rpk,B:421-602,False,False,True
3rpk,B:312-423,False,False,True
3rq3,A:2-108,False,False,True
3rq3,B:1-107,False,False,True
3rqu,B:11-199,False,False,True
3rqu,C:11-199,False,False,True
3rqu,D:11-199,False,False,True
3rqu,E:11-199,False,False,True
3rqu,F:11-199,False,False,True
3rqu,G:11-199,False,False,True
3rqu,H:11-199,False,False,True
3rqu,I:11-199,False,False,True
3rqu,J:11-199,False,False,True
3rqv,a:13-196,False,False,True
3rqv,A:13-196,False,False,True
3rqv,b:13-196,False,False,True
3rqv,B:13-196,False,False,True
3rqv,c:13-196,False,False,True
3rqv,C:13-196,False,False,True
3rqv,d:13-196,False,False,True
3rqv,D:13-196,False,False,True
3rqv,E:13-196,False,False,True
3rqv,F:13-196,False,False,True
3rqv,G:13-196,False,False,True
3rqv,H:13-196,False,False,True
3rqv,I:13-196,False,False,True
3rqv,J:13-196,False,False,True
3rqv,K:13-196,False,False,True
3rqv,L:13-196,False,False,True
3rqv,M:13-196,False,False,True
3rqv,N:13-196,False,False,True
3rqv,O:13-196,False,False,True
3rqv,P:13-196,False,False,True
3rqv,Q:13-196,False,False,True
3rqv,R:13-196,False,False,True
3rqv,S:13-196,False,False,True
3rqv,T:13-196,False,False,True
3rqv,U:13-196,False,False,True
3rqv,V:13-196,False,False,True
3rqv,W:13-196,False,False,True
3rqv,X:13-196,False,False,True
3rqv,Y:13-196,False,False,True
3rqv,Z:13-196,False,False,True
3rqw,A:11-199,False,False,True
3rqw,B:11-199,False,False,True
3rqw,C:11-199,False,False,True
3rqw,D:11-199,False,False,True
3rqw,E:11-199,False,False,True
3rqw,G:11-199,False,False,True
3rqw,H:11-199,False,False,True
3rqw,I:11-199,False,False,True
3rqw,J:11-199,False,False,True
3rtl,B:1-120,False,False,True
3rtl,C:1-120,False,False,True
3rtl,D:1-118,False,False,True
3rwc,A:182-276,False,False,True
3rwc,B:1-96,False,False,True
3rwc,D:182-276,False,False,True
3rwc,E:1-96,False,False,True
3rwd,A:182-276,False,False,True
3rwd,B:1-96,False,False,True
3rwd,D:182-276,False,False,True
3rwd,E:1-96,False,False,True
3rwe,A:182-276,False,False,True
3rwe,B:1-96,False,False,True
3rwf,A:182-276,False,False,True
3rwf,B:1-100,False,False,True
3rwg,A:182-276,False,False,True
3rwg,B:1-97,False,False,True
3rwh,A:182-276,False,False,True
3rwh,D:182-276,False,False,True
3rwi,A:182-276,False,False,True
3rwi,B:1-96,False,False,True
3rwj,A:182-276,False,False,True
3rwj,B:1-100,False,False,True
3rwk,X:358-516,False,False,True
3rx5,A:5-83,False,False,True
3rx7,A:5-85,False,False,True
3rx8,A:7-85,False,False,True
3rx9,A:22-151,False,False,True
3ry4,A:1-84,False,False,True
3ry4,A:85-170,False,False,True
3ry5,A:1-85,False,False,True
3ry5,A:86-170,False,False,True
3ry6,A:1-111,False,False,True
3ry6,A:112-214,False,False,True
3ry6,B:1-111,False,False,True
3ry6,B:112-214,False,False,True
3ry6,C:81-167,False,False,True
3ry6,C:1-80,False,False,True
3ryk,A:25-198,False,False,True
3ryk,B:25-198,False,False,True
3rzw,A:7-95,False,False,True
3rzw,B:7-95,False,False,True
3s0m,A:230-377,False,False,True
3s3j,A:9-152,False,False,True
3s3j,A:478-592,False,False,True
3s3j,A:593-692,False,False,True
3s3p,A:9-152,False,False,True
3s3s,A:479-592,False,False,True
3s3s,A:593-690,False,False,True
3s3s,A:9-152,False,False,True
3s48,A:22-164,False,False,True
3s48,B:22-162,False,False,True
3s4g,A:13-196,False,False,True
3s4s,A:82-180,False,False,True
3s4s,D:82-180,False,False,True
3s4s,G:5-101,False,False,True
3s4s,H:5-101,False,False,True
3s58,A:101-215,False,False,True
3s58,A:5-100,False,False,True
3s58,B:5-100,False,False,True
3s58,B:101-217,False,False,True
3s59,A:5-169,False,False,True
3s59,A:170-215,False,False,True
3s59,B:5-100,False,False,True
3s59,B:101-217,False,False,True
3s5l,A:82-180,False,False,True
3s5l,B:95-191,False,False,True
3s5l,D:82-181,False,False,True
3s5l,E:95-191,False,False,True
3s5l,G:6-101,False,False,True
3s5l,H:5-101,False,False,True
3s6c,A:1-99,False,False,True
3s6c,A:291-386,False,False,True
3s7g,A:16-121,False,False,True
3s7g,A:122-223,False,False,True
3s7g,B:16-121,False,False,True
3s7g,B:122-222,False,False,True
3s7g,C:17-121,False,False,True
3s7g,C:122-224,False,False,True
3s7g,D:18-121,False,False,True
3s7g,D:122-224,False,False,True
3s97,C:5-106,False,False,True
3s97,C:107-201,False,False,True
3s97,D:5-106,False,False,True
3s97,D:107-201,False,False,True
3s9d,D:5-103,False,False,True
3sbs,A:1-153,False,False,True
3sbw,A:1-112,False,False,True
3sbw,B:1-112,False,False,True
3sbw,C:1-112,False,False,True
3sc7,X:358-516,False,False,True
3scf,A:73-198,False,False,True
3scf,B:77-198,False,False,True
3scf,C:77-198,False,False,True
3scg,A:77-198,False,False,True
3scg,B:77-198,False,False,True
3scg,C:77-198,False,False,True
3se3,A:106-204,False,False,True
3se3,C:5-103,False,False,True
3se4,A:108-205,False,False,True
3se4,C:3-103,False,False,True
3sep,A:249-362,False,False,True
3sep,A:655-759,False,False,True
3sep,B:249-362,False,False,True
3sep,B:655-759,False,False,True
3sep,C:655-759,False,False,True
3sep,C:249-362,False,False,True
3sep,D:655-759,False,False,True
3sep,D:249-362,False,False,True
3sgj,A:4-119,False,False,True
3sgj,A:120-222,False,False,True
3sgj,B:5-119,False,False,True
3sgj,B:120-221,False,False,True
3sgj,C:6-84,False,False,True
3sgj,C:85-174,False,False,True
3sgk,A:14-119,False,False,True
3sgk,A:120-222,False,False,True
3sgk,B:10-119,False,False,True
3sgk,B:120-221,False,False,True
3sgk,C:87-174,False,False,True
3sh4,A:1-195,False,False,True
3shr,A:22-155,False,False,True
3shr,A:153-299,False,False,True
3shr,B:22-156,False,False,True
3shr,B:157-299,False,False,True
3shs,A:183-304,False,False,True
3shs,A:2-92,False,False,True
3shs,A:93-182,False,False,True
3sis,A:1-163,False,False,True
3sis,B:5-163,False,False,True
3sit,A:1-163,False,False,True
3sit,B:3-163,False,False,True
3skm,A:182-276,False,False,True
3sko,B:1-97,False,False,True
3sku,D:2-123,False,False,True
3sku,E:2-123,False,False,True
3sli,A:1-196,False,False,True
3spc,A:154-337,False,False,True
3spg,A:154-337,False,False,True
3sph,A:149-337,False,False,True
3spi,A:149-337,False,False,True
3spj,A:154-337,False,False,True
3spv,A:182-276,False,False,True
3spv,B:1-99,False,False,True
3sqb,B:8-152,False,False,True
3sqb,C:117-205,False,False,True
3sqb,D:8-152,False,False,True
3ssg,A:10-125,False,False,True
3sxw,A:3-189,False,False,True
3sya,A:151-331,False,False,True
3syc,A:151-331,False,False,True
3syo,A:151-331,False,False,True
3syp,A:151-331,False,False,True
3syq,B:150-329,False,False,True
3sz6,A:6-121,False,False,True
3szk,C:21-164,False,False,True
3szk,F:24-164,False,False,True
3t04,D:1-103,False,False,True
3t08,A:655-759,False,False,True
3t08,A:249-362,False,False,True
3t08,B:655-759,False,False,True
3t08,B:249-362,False,False,True
3t08,C:655-759,False,False,True
3t08,C:249-362,False,False,True
3t08,D:655-759,False,False,True
3t08,D:249-362,False,False,True
3t09,A:655-759,False,False,True
3t09,A:249-362,False,False,True
3t09,B:655-759,False,False,True
3t09,B:249-362,False,False,True
3t09,C:655-759,False,False,True
3t09,C:249-362,False,False,True
3t09,D:655-759,False,False,True
3t09,D:249-362,False,False,True
3t0a,A:655-759,False,False,True
3t0a,A:249-362,False,False,True
3t0a,B:655-759,False,False,True
3t0a,B:249-362,False,False,True
3t0a,C:655-759,False,False,True
3t0a,C:249-362,False,False,True
3t0a,D:655-759,False,False,True
3t0a,D:249-362,False,False,True
3t0b,A:655-759,False,False,True
3t0b,A:249-362,False,False,True
3t0b,B:655-759,False,False,True
3t0b,B:249-362,False,False,True
3t0b,C:655-759,False,False,True
3t0b,C:249-362,False,False,True
3t0b,D:655-759,False,False,True
3t0b,D:249-362,False,False,True
3t0d,A:655-759,False,False,True
3t0d,A:249-362,False,False,True
3t0d,B:655-759,False,False,True
3t0d,B:249-362,False,False,True
3t0d,C:655-759,False,False,True
3t0d,C:249-362,False,False,True
3t0d,D:655-759,False,False,True
3t0d,D:249-362,False,False,True
3t1f,B:1-99,False,False,True
3t1l,A:6-143,False,False,True
3t1m,A:7-143,False,False,True
3t1w,A:2-94,False,False,True
3t1w,A:186-277,False,False,True
3t1w,A:278-368,False,False,True
3t1w,A:95-185,False,False,True
3t2o,A:655-759,False,False,True
3t2o,A:249-362,False,False,True
3t2o,B:655-759,False,False,True
3t2o,B:249-362,False,False,True
3t2o,C:655-759,False,False,True
3t2o,C:249-362,False,False,True
3t2o,D:655-759,False,False,True
3t2o,D:249-362,False,False,True
3t2p,A:655-759,False,False,True
3t2p,A:249-362,False,False,True
3t2p,B:655-759,False,False,True
3t2p,B:249-362,False,False,True
3t2p,C:655-759,False,False,True
3t2p,C:249-362,False,False,True
3t2p,D:655-759,False,False,True
3t2p,D:249-362,False,False,True
3t2q,A:655-759,False,False,True
3t2q,A:249-362,False,False,True
3t2q,B:655-759,False,False,True
3t2q,B:249-362,False,False,True
3t2q,C:655-759,False,False,True
3t2q,C:249-362,False,False,True
3t2q,D:655-759,False,False,True
3t2q,D:249-362,False,False,True
3t4a,A:104-206,False,False,True
3t4a,A:205-328,False,False,True
3t4a,A:329-424,False,False,True
3t4a,A:537-642,False,False,True
3t4a,A:425-537,False,False,True
3t4a,B:4-79,False,False,True
3t4a,B:79-186,False,False,True
3t4a,D:329-424,False,False,True
3t4a,D:425-537,False,False,True
3t4a,D:104-206,False,False,True
3t4a,D:205-328,False,False,True
3t4a,D:537-642,False,False,True
3t4a,E:4-79,False,False,True
3t4a,E:79-186,False,False,True
3t5g,B:6-152,False,False,True
3t5i,A:4-152,False,False,True
3t5i,C:4-152,False,False,True
3t5i,D:4-152,False,False,True
3t63,A:1-200,False,False,True
3t63,B:1-200,False,False,True
3t63,C:1-200,False,False,True
3t67,A:1-200,False,False,True
3t67,B:1-200,False,False,True
3t67,C:1-200,False,False,True
3t6q,C:7-145,False,False,True
3t6q,D:7-145,False,False,True
3t8v,A:456-550,False,False,True
3t8x,A:184-278,False,False,True
3t8x,B:1-99,False,False,True
3t8x,C:184-280,False,False,True
3t8x,D:1-99,False,False,True
3tay,A:1-163,False,False,True
3tay,B:1-163,False,False,True
3tb0,A:1-161,False,False,True
3tbs,B:1-99,False,False,True
3tbs,E:1-99,False,False,True
3tbt,B:1-99,False,False,True
3tbt,E:1-99,False,False,True
3tbt,H:1-99,False,False,True
3tbt,K:1-99,False,False,True
3tbv,A:182-276,False,False,True
3tbv,B:1-99,False,False,True
3tbv,C:182-276,False,False,True
3tbv,D:1-99,False,False,True
3tbv,E:182-276,False,False,True
3tbv,F:1-99,False,False,True
3tbv,G:182-276,False,False,True
3tbv,H:1-99,False,False,True
3tbw,A:182-274,False,False,True
3tbw,B:1-99,False,False,True
3tbw,C:182-274,False,False,True
3tbw,D:1-99,False,False,True
3tbw,E:182-276,False,False,True
3tbw,F:1-99,False,False,True
3tbw,H:1-99,False,False,True
3tby,B:1-99,False,False,True
3tby,E:1-99,False,False,True
3tby,H:1-99,False,False,True
3tby,K:1-99,False,False,True
3tcx,a:1-85,False,False,True
3tcx,A:1-85,False,False,True
3tcx,C:1-85,False,False,True
3tcx,E:1-85,False,False,True
3tcx,G:1-85,False,False,True
3tcx,I:1-85,False,False,True
3tcx,K:1-85,False,False,True
3tcx,M:1-85,False,False,True
3tcx,O:1-85,False,False,True
3tcx,Q:1-85,False,False,True
3tcx,S:1-85,False,False,True
3tcx,U:1-85,False,False,True
3tcx,W:1-85,False,False,True
3tcx,Y:1-85,False,False,True
3tes,A:1-94,False,False,True
3tes,B:1-94,False,False,True
3tes,C:1-94,False,False,True
3tes,D:1-94,False,False,True
3tf4,A:461-605,False,False,True
3tf4,B:461-605,False,False,True
3tfb,A:1-116,False,False,True
3tgx,A:1-99,False,False,True
3tgx,A:94-208,False,False,True
3tgx,C:1-99,False,False,True
3tgx,C:94-209,False,False,True
3tgx,E:1-99,False,False,True
3tgx,E:94-207,False,False,True
3tgx,G:1-99,False,False,True
3tgx,G:94-209,False,False,True
3tgx,I:1-99,False,False,True
3tgx,I:94-209,False,False,True
3tgx,K:1-99,False,False,True
3tgx,K:97-209,False,False,True
3tgx,M:1-99,False,False,True
3tgx,M:94-208,False,False,True
3tgx,O:1-99,False,False,True
3tgx,O:94-208,False,False,True
3th2,T:96-205,False,False,True
3th4,T:1-77,False,False,True
3thc,A:350-496,False,False,True
3thc,B:373-507,False,False,True
3thd,A:373-507,False,False,True
3thd,B:373-507,False,False,True
3thd,C:350-496,False,False,True
3tid,A:188-283,False,False,True
3tid,B:1-99,False,False,True
3tie,A:181-277,False,False,True
3tie,B:1-96,False,False,True
3tie,D:181-277,False,False,True
3tie,E:1-96,False,False,True
3tkv,A:84-190,False,False,True
3tkv,A:191-293,False,False,True
3tkv,A:294-397,False,False,True
3tlm,A:125-239,False,False,True
3tlr,A:1-100,False,False,True
3tlr,B:1-97,False,False,True
3tlr,C:1-97,False,False,True
3tlr,D:1-97,False,False,True
3tls,A:9-199,False,False,True
3tls,E:9-196,False,False,True
3tm6,A:1-97,False,False,True
3tm6,B:1-97,False,False,True
3tm6,C:1-97,False,False,True
3tm6,D:1-97,False,False,True
3tm6,E:1-97,False,False,True
3tm6,F:1-97,False,False,True
3tm6,G:1-97,False,False,True
3tm6,H:1-97,False,False,True
3to2,A:182-275,False,False,True
3to2,B:1-100,False,False,True
3ts8,A:1-200,False,False,True
3ts8,B:1-199,False,False,True
3ts8,C:1-200,False,False,True
3ts8,D:1-200,False,False,True
3tur,A:29-129,False,False,True
3twi,B:21-155,False,False,True
3twi,C:21-155,False,False,True
3twy,A:1-137,False,False,True
3tx4,B:29-129,False,False,True
3u0p,A:185-278,False,False,True
3u0p,B:4-102,False,False,True
3u0p,C:179-273,False,False,True
3u0z,A:8-206,False,False,True
3u0z,B:8-206,False,False,True
3u14,A:369-535,False,False,True
3u14,B:369-535,False,False,True
3u1p,B:29-129,False,False,True
3u1q,B:29-129,False,False,True
3u2i,A:1-115,False,False,True
3u2i,B:1-105,False,False,True
3u48,A:620-739,False,False,True
3u48,B:620-743,False,False,True
3u4a,A:620-739,False,False,True
3u4a,B:620-743,False,False,True
3u6x,T:1-105,False,False,True
3u6x,U:1-105,False,False,True
3u6x,X:1-105,False,False,True
3u6x,Y:1-105,False,False,True
3u6x,Z:1-105,False,False,True
3u75,A:369-535,False,False,True
3u75,B:369-535,False,False,True
3u75,C:369-535,False,False,True
3u75,D:369-535,False,False,True
3u82,B:7-114,False,False,True
3u82,B:217-306,False,False,True
3u82,B:115-216,False,False,True
3u83,A:129-229,False,False,True
3u83,A:21-128,False,False,True
3u83,A:230-320,False,False,True
3uaf,A:1-117,False,False,True
3uam,A:19-216,False,False,True
3uam,B:19-216,False,False,True
3uam,C:24-216,False,False,True
3uam,D:17-216,False,False,True
3uam,E:24-216,False,False,True
3uam,F:18-216,False,False,True
3ubf,A:209-312,False,False,True
3ubg,A:100-208,False,False,True
3ubg,A:209-310,False,False,True
3ubg,B:100-208,False,False,True
3ubg,B:209-311,False,False,True
3ubg,B:2-99,False,False,True
3ubh,A:214-317,False,False,True
3ubh,A:318-418,False,False,True
3ubp,B:5-126,False,False,True
3ucp,A:45-238,False,False,True
3ucp,A:473-641,False,False,True
3ucr,A:5-110,False,False,True
3ucr,B:5-110,False,False,True
3ucr,C:3-110,False,False,True
3ucr,D:5-110,False,False,True
3udw,A:5-109,False,False,True
3udw,B:6-108,False,False,True
3udw,C:1-116,False,False,True
3ues,A:351-478,False,False,True
3ues,B:346-478,False,False,True
3uet,A:351-478,False,False,True
3uet,B:346-478,False,False,True
3uez,A:1-104,False,False,True
3uez,B:1-104,False,False,True
3uez,C:1-104,False,False,True
3uez,D:1-104,False,False,True
3ufh,A:45-238,False,False,True
3ufh,A:473-641,False,False,True
3ufk,A:45-238,False,False,True
3ufk,A:473-641,False,False,True
3ugu,A:174-369,False,False,True
3ugx,A:19-191,False,False,True
3ukn,B:10-207,False,False,True
3ukt,A:11-206,False,False,True
3ukt,B:10-207,False,False,True
3ukt,C:11-206,False,False,True
3ukv,A:12-206,False,False,True
3ukv,B:10-205,False,False,True
3ukv,C:14-206,False,False,True
3ula,B:3-142,False,False,True
3ula,D:3-142,False,False,True
3umn,A:4-121,False,False,True
3umn,B:5-120,False,False,True
3umn,C:4-121,False,False,True
3up1,A:107-216,False,False,True
3up1,A:16-111,False,False,True
3up1,B:107-215,False,False,True
3up1,B:20-110,False,False,True
3upr,A:183-277,False,False,True
3upr,B:1-99,False,False,True
3upr,C:183-277,False,False,True
3upr,D:1-96,False,False,True
3uq4,B:13-201,False,False,True
3uq4,C:13-201,False,False,True
3uq4,D:13-201,False,False,True
3uq4,E:13-201,False,False,True
3uq4,F:13-201,False,False,True
3uq4,G:13-201,False,False,True
3uq4,H:13-201,False,False,True
3uq4,I:13-201,False,False,True
3uq4,J:13-201,False,False,True
3uq5,A:13-201,False,False,True
3uq5,B:13-201,False,False,True
3uq5,C:13-201,False,False,True
3uq5,D:13-201,False,False,True
3uq5,E:13-201,False,False,True
3uq5,F:13-201,False,False,True
3uq5,G:13-201,False,False,True
3uq5,H:13-201,False,False,True
3uq5,I:13-201,False,False,True
3uq5,J:13-201,False,False,True
3uq7,A:13-201,False,False,True
3uq7,B:13-201,False,False,True
3uq7,C:13-201,False,False,True
3uq7,D:13-201,False,False,True
3uq7,E:13-201,False,False,True
3uq7,F:13-201,False,False,True
3uq7,G:13-201,False,False,True
3uq7,H:13-201,False,False,True
3uq7,I:13-201,False,False,True
3uq7,J:13-201,False,False,True
3urf,A:1-156,False,False,True
3uro,R:115-214,False,False,True
3uro,R:2-115,False,False,True
3us0,A:7-200,False,False,True
3us0,C:7-195,False,False,True
3usa,A:74-188,False,False,True
3usa,B:90-191,False,False,True
3usa,C:83-181,False,False,True
3usa,D:86-189,False,False,True
3usa,E:74-188,False,False,True
3usa,F:90-191,False,False,True
3usa,G:83-181,False,False,True
3usa,H:86-189,False,False,True
3uss,A:3-198,False,False,True
3uss,B:3-198,False,False,True
3uto,A:482-573,False,False,True
3uto,B:482-573,False,False,True
3uto,B:8-129,False,False,True
3utq,A:182-276,False,False,True
3utq,B:1-100,False,False,True
3uv9,A:25-184,False,False,True
3uxf,A:353-487,False,False,True
3uyo,D:2-95,False,False,True
3v0b,B:833-1007,False,False,True
3v0d,A:197-338,False,False,True
3v0d,B:197-338,False,False,True
3v0e,A:182-322,False,False,True
3v0f,A:197-337,False,False,True
3v0f,B:197-336,False,False,True
3v0g,A:197-338,False,False,True
3v0g,B:197-338,False,False,True
3v0g,C:197-336,False,False,True
3v0g,D:197-338,False,False,True
3v0h,A:197-338,False,False,True
3v0h,B:197-338,False,False,True
3v0i,A:182-321,False,False,True
3v0j,A:192-333,False,False,True
3v0j,B:192-333,False,False,True
3v2a,R:132-219,False,False,True
3v4l,A:256-396,False,False,True
3v55,A:251-389,False,False,True
3v56,A:65-208,False,False,True
3v56,B:65-208,False,False,True
3v56,C:65-208,False,False,True
3v56,D:65-208,False,False,True
3v56,E:65-208,False,False,True
3v56,F:65-208,False,False,True
3v5d,A:182-275,False,False,True
3v5d,B:1-100,False,False,True
3v5d,D:182-275,False,False,True
3v5d,E:1-97,False,False,True
3v5h,A:182-275,False,False,True
3v5h,B:1-97,False,False,True
3v5h,D:182-275,False,False,True
3v5h,E:1-97,False,False,True
3v5k,A:182-275,False,False,True
3v5k,B:1-100,False,False,True
3v5k,D:182-275,False,False,True
3v5k,E:1-97,False,False,True
3v64,A:1-191,False,False,True
3v65,A:1-191,False,False,True
3v65,C:1-191,False,False,True
3v6b,R:2-89,False,False,True
3v79,C:313-427,False,False,True
3v79,C:4-150,False,False,True
3v7m,A:1-106,False,False,True
3v7m,A:107-209,False,False,True
3v8c,A:1-106,False,False,True
3v8c,A:107-212,False,False,True
3v8c,B:2-106,False,False,True
3v8c,B:107-210,False,False,True
3v8o,A:1-94,False,False,True
3v8o,A:96-193,False,False,True
3v8o,B:96-193,False,False,True
3v8o,B:6-95,False,False,True
3v92,B:22-131,False,False,True
3v95,A:1-106,False,False,True
3v95,A:107-212,False,False,True
3v95,B:2-106,False,False,True
3v95,B:107-210,False,False,True
3v99,A:23-131,False,False,True
3va2,C:116-223,False,False,True
3va2,C:221-320,False,False,True
3va2,C:14-115,False,False,True
3va6,B:622-747,False,False,True
3va7,A:474-661,False,False,True
3vac,A:1-177,False,False,True
3vac,A:178-338,False,False,True
3vac,B:1-177,False,False,True
3vac,B:178-338,False,False,True
3vae,B:29-129,False,False,True
3vbs,D:1-58,False,False,True
3vcl,A:182-275,False,False,True
3vcl,B:1-99,False,False,True
3vd0,A:13-210,False,False,True
3vd0,B:13-202,False,False,True
3vd0,C:13-202,False,False,True
3vd0,D:13-202,False,False,True
3vd0,I:13-202,False,False,True
3vd0,J:13-202,False,False,True
3vd0,K:13-202,False,False,True
3vd0,L:13-202,False,False,True
3vd1,A:13-202,False,False,True
3vd1,B:13-202,False,False,True
3vd1,C:13-202,False,False,True
3vd1,D:13-202,False,False,True
3vd1,I:13-202,False,False,True
3vd1,J:13-202,False,False,True
3vd1,K:13-202,False,False,True
3vd1,L:13-202,False,False,True
3vd2,A:13-202,False,False,True
3vd2,B:13-202,False,False,True
3vd2,C:13-202,False,False,True
3vd2,D:13-202,False,False,True
3vd2,I:13-202,False,False,True
3vd2,J:13-202,False,False,True
3vd3,A:249-362,False,False,True
3vd3,A:655-759,False,False,True
3vd3,B:655-759,False,False,True
3vd3,B:249-362,False,False,True
3vd3,C:655-759,False,False,True
3vd3,C:249-362,False,False,True
3vd3,D:249-362,False,False,True
3vd3,D:655-759,False,False,True
3vd4,A:655-759,False,False,True
3vd4,A:249-362,False,False,True
3vd4,B:655-759,False,False,True
3vd4,B:249-362,False,False,True
3vd4,C:655-759,False,False,True
3vd4,C:249-362,False,False,True
3vd4,D:655-759,False,False,True
3vd4,D:249-362,False,False,True
3vd5,A:655-759,False,False,True
3vd5,A:249-362,False,False,True
3vd5,B:655-759,False,False,True
3vd5,B:249-362,False,False,True
3vd5,C:655-759,False,False,True
3vd5,C:249-362,False,False,True
3vd5,D:655-759,False,False,True
3vd5,D:249-362,False,False,True
3vd7,A:655-759,False,False,True
3vd7,A:249-362,False,False,True
3vd7,B:655-759,False,False,True
3vd7,B:249-362,False,False,True
3vd7,C:655-759,False,False,True
3vd7,C:249-362,False,False,True
3vd7,D:655-759,False,False,True
3vd7,D:249-362,False,False,True
3vd9,A:655-759,False,False,True
3vd9,A:249-362,False,False,True
3vd9,B:655-759,False,False,True
3vd9,B:249-362,False,False,True
3vd9,C:655-759,False,False,True
3vd9,C:249-362,False,False,True
3vd9,D:655-759,False,False,True
3vd9,D:249-362,False,False,True
3vda,A:655-759,False,False,True
3vda,A:249-362,False,False,True
3vda,B:655-759,False,False,True
3vda,B:249-362,False,False,True
3vda,C:655-759,False,False,True
3vda,C:249-362,False,False,True
